gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
18254	HARN	801	HARN0000801		'No. 146'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
6264	HARN	813	HARN0000813	94728	'24S/30E-7cdd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6264	HARN	813	HARN0000813	94728	'24S/30E-7cdd'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6264	HARN	813	HARN0000813	94728	'24S/30E-7cdd'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
18453	HARN	815	HARN0000815		'24S/30E-8bdd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18454	HARN	820	HARN0000820		'24S/30E-11aba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18455	HARN	821	HARN0000821		'24S/30E-11abd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18457	HARN	830	HARN0000830		'24S/30E-17bab2'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18458	HARN	831	HARN0000831		'24S/30E-17bbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18456	HARN	833	HARN0000833		'24S/30E-17bab1'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18459	HARN	836	HARN0000836		'24S/30E-18acb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18255	HARN	838	HARN0000838		'No. 152'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
8106	HARN	841	HARN0000841		'24S/30E-24acd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6299	HARN	844	HARN0000844		'24S/30E-26ddc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6299	HARN	844	HARN0000844		'24S/30E-26ddc'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
18256	HARN	845	HARN0000845		'No. 154'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18257	HARN	846	HARN0000846		'No. 155'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18460	HARN	852	HARN0000852		'24S/31E-5acb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18461	HARN	853	HARN0000853		'24S/31E-5dbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18258	HARN	855	HARN0000855		'No. 156'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18259	HARN	856	HARN0000856		'No. 157'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18260	HARN	859	HARN0000859		'No. 158'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18261	HARN	860	HARN0000860		'No. 159'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18265	HARN	861	HARN0000861		'No. 160'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18266	HARN	863	HARN0000863		'No. 161'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18267	HARN	864	HARN0000864		'No. 162'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18268	HARN	865	HARN0000865		'No. 163'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18269	HARN	867	HARN0000867		'No. 164'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18270	HARN	870	HARN0000870		'No. 165'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18271	HARN	871	HARN0000871		'No. 166'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18272	HARN	873	HARN0000873		'No. 167'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
6300	HARN	874	HARN0000874		'24/31-28E1'	USGS WSP 0845	Meinzer, O.E., and Wenzel, L.K., 1939, Water levels and artesian pressures in observation wells in the United States in 1938: U.S. Geological Survey Water Supply Paper 845.	1/29/2024
6300	HARN	874	HARN0000874		'24S/31E-28bcc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6300	HARN	874	HARN0000874		'24S/31E-28bcc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6300	HARN	874	HARN0000874		'24S/31E-28bcc'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
6300	HARN	874	HARN0000874		'432743119010701'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18273	HARN	890	HARN0000890		'No. 168'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18462	HARN	893	HARN0000893		'24S/32E-4bbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18274	HARN	899	HARN0000899		'No. 169'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18275	HARN	902	HARN0000902		'No. 170'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18276	HARN	903	HARN0000903		'No. 171'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18277	HARN	911	HARN0000911		'No. 172'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18278	HARN	922	HARN0000922		'No. 173'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18464	HARN	923	HARN0000923		'24S/32E-12cbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18279	HARN	925	HARN0000925		'No. 174'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18281	HARN	927	HARN0000927		'No. 176'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18282	HARN	928	HARN0000928		'No. 178'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18283	HARN	932	HARN0000932		'No. 179'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18284	HARN	936	HARN0000936		'No. 181'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18285	HARN	937	HARN0000937		'No. 182'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18286	HARN	938	HARN0000938		'No. 183'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18288	HARN	939	HARN0000939		'No. 184'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18289	HARN	940	HARN0000940		'No. 185'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18291	HARN	941	HARN0000941		'No. 186'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18292	HARN	943	HARN0000943		'No. 187'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18293	HARN	947	HARN0000947		'No. 188'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18294	HARN	948	HARN0000948		'No. 189'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
17854	HARN	953	HARN0000953		'24S/32.5E-13acb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18295	HARN	961	HARN0000961		'No. 195'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18465	HARN	965	HARN0000965		'24S/32.5E-30add'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6301	HARN	966	HARN0000966		'24S/32.50E-30ddc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
6301	HARN	966	HARN0000966		'24S/32.50E-30ddc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
6301	HARN	966	HARN0000966		'No. 197'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18296	HARN	970	HARN0000970		'No. 198'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18297	HARN	972	HARN0000972		'No. 199'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18298	HARN	973	HARN0000973		'No. 200'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18467	HARN	974	HARN0000974		'24S/33E-1ddd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18466	HARN	975	HARN0000975		'24S/33E-1cda'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18468	HARN	976	HARN0000976		'24S/33E-2bdc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
17886	HARN	977	HARN0000977		'24S/33E-4abd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18300	HARN	981	HARN0000981		'No. 201'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18054	HARN	992	HARN0000992		'24S/33E-9acc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18469	HARN	1022	HARN0001022		'24S/33E-20aaa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
17891	HARN	1030	HARN0001030		'24S/33E-24aac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18301	HARN	1036	HARN0001036		'No. 203'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18302	HARN	1037	HARN0001037		'11R-30m2'	USGS WSP 0817	Meinzer, O.E., and Wenzel, L.K., 1936, Water levels and artesian pressures in observation wells in the United States in 1936: U.S. Geological Survey Water Supply Paper 817.	1/29/2024
18302	HARN	1037	HARN0001037		'No. 204'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18302	HARN	1037	HARN0001037		'pg 153'	USGS WSP 0777	Meinzer, O.E., and Wenzel L.K., 1935, Water levels and artesian pressures in observation wells in the United States in 1935: U.S. Geological Survey Water Supply Paper 777.	1/29/2024
18470	HARN	1042	HARN0001042		'24S/33E-33ccb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18303	HARN	1044	HARN0001044		'No. 206'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
17899	HARN	1054	HARN0001054		'24S/34E-6aac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
17900	HARN	1055	HARN0001055		'24S/34E-6abc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
